author_name,rating,text
鴻コォオトリィ,4,
Chen Nick,3,
男男男,5,
janging chen,2,
Swift Liao,3,
Victor Rupert,5,
Jesse Weng,2,
Mark Chiang,5,
Don Shen,4,
Jia,1,
Xing Chen,5,
Jack Liu,3,
溫子博,5,
Egbert Wu,4,
連昱揚,4,
瑄彌,5,
BANBAN SU,3,
于承汎,5,
蔡九萬,3,
RT C,3,
Ho Eric,5,
Kn Chen,4,
陳正剛,5,
Verónica Guachamín,5,
ㄚ達,4,
柯雪慧,3,
張峻翊,3,
古語喬,2,
陳彥融,4,
wan wan (wanwan),5,
顏奕軒,5,
Sandra Lee,4,
林筠峰,3,
Gerri Lin,5,
travis chang,4,
Tim Shih,1,
